Time,Open,High,Low,Close,Volume,Ticker,Change,upper_band,lower_band
2016-09-26,5916,5992,5916,5967,178510,TDH,0.0,0.0,0.0
2016-09-27,5967,5967,5891,5967,58110,TDH,0.0,0.0,0.0
2016-09-28,5916,5967,5790,5942,410950,TDH,-0.004189710072063035,0.0,0.0
2016-09-29,5967,5967,5790,5790,737340,TDH,-0.02558061258835409,0.0,0.0
2016-09-30,5765,5815,5765,5765,145190,TDH,-0.0043177892918825345,0.0,0.0
2016-10-03,5765,5790,5663,5739,203170,TDH,-0.004509973980919346,0.0,0.0
2016-10-04,5714,5739,5638,5638,367360,TDH,-0.01759888482313987,0.0,0.0
2016-10-05,5689,5714,5537,5588,373650,TDH,-0.008868393047179901,0.0,0.0
2016-10-06,5562,5714,5562,5638,270710,TDH,0.008947745168217613,0.0,0.0
2016-10-07,5638,5815,5638,5790,213820,TDH,0.026959914863426748,0.0,0.0
2016-10-10,5739,5739,5638,5663,236950,TDH,-0.021934369602763404,0.0,0.0
2016-10-11,5714,5714,5562,5588,392390,TDH,-0.013243863676496548,0.0,0.0
2016-10-12,5562,5739,5562,5638,211340,TDH,0.008947745168217613,0.0,0.0
2016-10-13,5689,5714,5638,5663,145090,TDH,0.004434196523589895,0.0,0.0
2016-10-14,5663,5714,5638,5689,84400,TDH,0.004591206074518794,0.0,0.0
2016-10-17,5689,5689,5663,5663,88450,TDH,-0.004570223237827409,0.0,0.0
2016-10-18,5739,5739,5638,5714,112490,TDH,0.009005827300017755,0.0,0.0
2016-10-19,5714,5714,5562,5638,161300,TDH,-0.013300665033251668,0.0,0.0
2016-10-20,5638,5663,5562,5588,75400,TDH,-0.008868393047179901,0.0,0.0
2016-10-21,5588,5588,5512,5537,119920,TDH,-0.009126700071582006,0.0,0.0
2016-10-24,5714,5714,5512,5562,171850,TDH,0.004515080368430624,5914.875076431337,5465.124923568663
2016-10-25,5537,5537,5385,5411,322170,TDH,-0.027148507731032057,5880.602930383269,5443.79706961673
2016-10-26,5537,5537,5360,5360,77100,TDH,-0.009425244871557936,5849.710156733241,5416.48984326676
2016-10-27,5411,5461,5309,5411,307120,TDH,0.009514925373134364,5838.706696626929,5389.59330337307
2016-10-28,5411,5436,5309,5411,288840,TDH,0.0,5826.396493776267,5366.503506223733
2016-10-31,5385,5385,5183,5309,456710,TDH,-0.018850489743115872,5826.917835248863,5322.982164751136
2016-11-01,5309,5562,5183,5309,240090,TDH,0.0,5833.738442082494,5283.261557917506
2016-11-02,5309,5360,5158,5158,229350,TDH,-0.02844226784705217,5862.2894096032,5211.7105903968
2016-11-03,5158,5234,5057,5234,224650,TDH,0.014734393175649396,5863.934901731299,5169.6650982687015
2016-11-04,5284,5335,5183,5234,46230,TDH,0.0,5833.207495560451,5144.792504439549
2016-11-07,5234,5360,5234,5360,158210,TDH,0.024073366450133804,5812.7212292302165,5134.978770769784
2016-11-08,5360,5360,5284,5284,83050,TDH,-0.014179104477611948,5802.905878671661,5114.394121328338
2016-11-09,5234,5259,5057,5259,282490,TDH,-0.00473126419379255,5784.104471515684,5095.295528484316
2016-11-10,5284,5360,5208,5284,47280,TDH,0.0047537554668188875,5755.494604138734,5086.005395861266
2016-11-11,5284,5309,5234,5284,53360,TDH,0.0,5716.351547407951,5084.648452592049
2016-11-14,5234,5284,5234,5284,26440,TDH,0.0,5676.946326991378,5086.153673008623
2016-11-15,5335,5335,5234,5259,47310,TDH,-0.00473126419379255,5615.875553096745,5101.724446903256
2016-11-16,5259,5284,5234,5284,71210,TDH,0.0047537554668188875,5565.517379006165,5116.682620993835
2016-11-17,5284,5309,5234,5309,51230,TDH,0.004731264193792661,5521.054383653379,5133.24561634662
2016-11-18,5309,5335,5208,5259,57030,TDH,-0.009417969485778888,5483.389795462427,5143.110204537573
2016-11-21,5208,5259,5158,5259,57030,TDH,0.0,5425.547087059676,5170.652912940324
2016-11-22,5259,5259,5208,5208,51310,TDH,-0.0096976611523103,5410.0359942827035,5165.864005717296
