Time,Open,High,Low,Close,Volume,Ticker,Change,upper_band,lower_band
2016-09-26,5020,5020,5020,5020,200,QCC,0.0,0.0,0.0
2016-09-27,4450,4450,4340,4340,600,QCC,-0.13545816733067728,0.0,0.0
2016-09-28,4400,4400,4400,4400,0,QCC,0.01382488479262678,0.0,0.0
2016-09-29,4400,4400,4400,4400,0,QCC,0.0,0.0,0.0
2016-09-30,4970,4970,4970,4970,100,QCC,0.12954545454545463,0.0,0.0
2016-10-03,4970,4970,4970,4970,0,QCC,0.0,0.0,0.0
2016-10-04,4970,4970,4970,4970,0,QCC,0.0,0.0,0.0
2016-10-05,4970,4970,4970,4970,0,QCC,0.0,0.0,0.0
2016-10-06,4970,4970,4970,4970,0,QCC,0.0,0.0,0.0
2016-10-07,4970,4970,4970,4970,0,QCC,0.0,0.0,0.0
2016-10-10,4970,4970,4970,4970,0,QCC,0.0,0.0,0.0
2016-10-11,4220,4220,4220,4220,100,QCC,-0.15090543259557343,0.0,0.0
2016-10-12,3720,3720,3720,3720,100,QCC,-0.11848341232227488,0.0,0.0
2016-10-13,4170,4220,4170,4220,300,QCC,0.13440860215053774,0.0,0.0
2016-10-14,4800,4800,4280,4280,1000,QCC,0.014218009478673022,0.0,0.0
2016-10-17,4850,4850,4850,4850,100,QCC,0.13317757009345788,0.0,0.0
2016-10-18,5080,5080,5080,5080,100,QCC,0.04742268041237119,0.0,0.0
2016-10-19,5080,5080,5080,5080,0,QCC,0.0,0.0,0.0
2016-10-20,5360,5360,5360,5360,100,QCC,0.055118110236220375,0.0,0.0
2016-10-21,5360,5360,5360,5360,0,QCC,0.0,0.0,0.0
2016-10-24,5360,5360,5360,5360,0,QCC,0.0,5659.455864665579,3886.544135334421
2016-10-25,5360,5360,5360,5360,0,QCC,0.0,5722.229369370652,3925.770630629348
2016-10-26,5360,5360,5360,5360,0,QCC,0.0,5777.043645356399,3966.956354643601
2016-10-27,5360,5360,5360,5360,0,QCC,0.0,5821.64294485123,4018.35705514877
2016-10-28,5360,5360,5360,5360,0,QCC,0.0,5861.269493962563,4017.730506037438
2016-10-31,5360,5360,5360,5360,0,QCC,0.0,5898.848924029813,4019.1510759701864
2016-11-01,5360,5360,5360,5360,0,QCC,0.0,5934.497384933661,4022.5026150663393
2016-11-02,5360,5360,5360,5360,0,QCC,0.0,5968.311290256894,4027.6887097431063
2016-11-03,5360,5360,5360,5360,0,QCC,0.0,6000.370795170961,4034.629204829039
2016-11-04,5360,5360,5360,5360,0,QCC,0.0,6030.742421354748,4043.257578645252
2016-11-07,4570,4570,4570,4570,700,QCC,-0.1473880597014925,6031.2208832399365,4002.779116760063
2016-11-08,5080,5080,5080,5080,100,QCC,0.11159737417943116,6006.044396421224,4113.955603578776
2016-11-09,5360,5360,5360,5360,100,QCC,0.055118110236220375,5867.936636353337,4416.063363646663
2016-11-10,5360,5360,5360,5360,0,QCC,0.0,5793.538476467248,4604.461523532752
2016-11-11,5360,5360,5360,5360,0,QCC,0.0,5674.999999999995,4831.000000000005
2016-11-14,5360,5360,5360,5360,0,QCC,0.0,5659.670565495286,4897.329434504714
2016-11-15,5600,5600,5600,5600,100,QCC,0.04477611940298498,5698.681430308425,4910.318569691575
2016-11-16,5600,5600,5600,5600,0,QCC,0.0,5730.57374320242,4930.42625679758
2016-11-17,5600,5600,5600,5600,0,QCC,0.0,5759.435246771001,4925.564753228999
2016-11-18,5600,5600,5600,5600,0,QCC,0.0,5786.308985548003,4922.691014451997
2016-11-21,5600,5600,5600,5600,0,QCC,0.0,5811.394369485607,4921.605630514393
2016-11-22,5600,5600,5600,5600,0,QCC,0.0,5834.845264027135,4922.154735972865
2016-11-23,5600,5600,5600,5600,0,QCC,0.0,5856.7821034524,4924.2178965476
2016-11-24,5600,5600,5600,5600,0,QCC,0.0,5877.299957876994,4927.700042123006
2016-11-25,5600,5600,5600,5600,0,QCC,0.0,5896.47406569233,4932.52593430767
2016-11-28,5600,5600,5600,5600,0,QCC,0.0,5914.363710476599,4938.636289523401
2016-11-29,5600,5600,5600,5600,0,QCC,0.0,5931.014974391637,4945.985025608363
2016-11-30,5600,5600,5600,5600,0,QCC,0.0,5946.462700210403,4954.537299789597
2016-12-01,5600,5600,5600,5600,0,QCC,0.0,5960.731873729486,4964.268126270514
2016-12-02,5600,5600,5600,5600,0,QCC,0.0,5973.838562500428,4975.161437499572
2016-12-05,5600,5600,5600,5600,0,QCC,0.0,5805.742738958484,5246.257261041516
2016-12-06,5600,5600,5600,5600,0,QCC,0.0,5743.9999999999845,5360.0000000000155
2016-12-07,5600,5600,5600,5600,0,QCC,0.0,5735.39428228501,5392.60571771499
2016-12-08,5600,5600,5600,5600,0,QCC,0.0,5719.999999999978,5432.000000000022
2016-12-09,5600,5600,5600,5600,0,QCC,0.0,5692.613574644946,5483.386425355054
2016-12-12,5600,5600,5600,5600,0,QCC,0.0,5600.0,5600.0
