Time,Open,High,Low,Close,Volume,Ticker,Change,upper_band,lower_band
2016-09-01,12300,12300,12300,12300,0,ATG,0.0,0.0,0.0
2016-09-05,12100,12500,12100,12200,11720,ATG,-0.008130081300813052,0.0,0.0
2016-09-06,12300,12500,12200,12400,23610,ATG,0.016393442622950838,0.0,0.0
2016-09-07,12400,12800,12200,12400,31690,ATG,0.0,0.0,0.0
2016-09-08,12400,12800,12100,12700,54000,ATG,0.024193548387096753,0.0,0.0
2016-09-09,12900,13300,12600,12800,90250,ATG,0.007874015748031482,0.0,0.0
2016-09-12,12800,12800,12300,12500,143360,ATG,-0.0234375,0.0,0.0
2016-09-13,11900,12500,11900,12500,163050,ATG,0.0,0.0,0.0
2016-09-14,12500,12900,12400,12550,231800,ATG,0.0040000000000000036,0.0,0.0
2016-09-15,12550,12600,12100,12500,154490,ATG,-0.003984063745019917,0.0,0.0
2016-09-16,12600,13000,12400,12400,215600,ATG,-0.008000000000000007,0.0,0.0
2016-09-19,12300,12700,12300,12300,218810,ATG,-0.008064516129032251,0.0,0.0
2016-09-20,12400,13150,12100,13150,278010,ATG,0.06910569105691056,0.0,0.0
2016-09-21,13000,13900,12600,13900,253990,ATG,0.057034220532319324,0.0,0.0
2016-09-22,14100,14750,13750,14700,326500,ATG,0.05755395683453246,0.0,0.0
2016-09-23,14700,15300,14150,15300,326090,ATG,0.04081632653061229,0.0,0.0
2016-09-26,15200,16000,15200,15200,294820,ATG,-0.006535947712418277,0.0,0.0
2016-09-27,15000,15500,15000,15400,247600,ATG,0.013157894736842035,0.0,0.0
2016-09-28,15200,15900,15200,15500,317650,ATG,0.006493506493506551,0.0,0.0
2016-09-29,15100,15300,15000,15300,216100,ATG,-0.012903225806451646,0.0,0.0
2016-09-30,15300,15500,15000,15400,399670,ATG,0.006535947712418277,16164.386901170466,10945.613098829534
2016-10-03,15400,15400,15000,15100,277820,ATG,-0.01948051948051943,16314.383292480275,11085.616707519725
2016-10-04,15100,15300,15000,15200,265850,ATG,0.0066225165562914245,16460.80140415103,11219.198595848971
2016-10-05,15150,15200,15000,15000,231420,ATG,-0.013157894736842146,16549.80619427119,11390.19380572881
2016-10-06,15000,15300,15000,15200,234800,ATG,0.01333333333333342,16658.766760062234,11531.233239937766
2016-10-07,15100,15250,15100,15250,439930,ATG,0.00328947368421062,16756.05766135024,11678.942338649758
2016-10-10,15150,15400,15100,15100,300430,ATG,-0.00983606557377048,16785.219220911218,11909.78077908878
2016-10-11,15100,15500,15000,15050,293820,ATG,-0.0033112582781457123,16775.76074375412,12174.23925624588
2016-10-12,15100,15200,15000,15200,192060,ATG,0.009966777408637828,16749.292473607096,12465.707526392904
2016-10-13,15100,15200,15000,15000,152820,ATG,-0.013157894736842146,16647.51305478579,12817.48694521421
2016-10-14,15000,15200,14750,14750,126490,ATG,-0.01666666666666672,16438.71016865884,13261.289831341159
2016-10-17,14700,14700,14300,14400,153920,ATG,-0.023728813559321993,16059.490832918047,13850.509167081953
2016-10-18,14300,14300,13900,13900,178040,ATG,-0.03472222222222221,15878.657435222434,14106.342564777566
2016-10-19,13900,14200,13900,14100,219880,ATG,0.014388489208633004,15842.425591942527,14162.574408057473
2016-10-20,14000,14200,13500,14050,311520,ATG,-0.0035460992907800915,15899.731143933559,14040.268856066441
2016-10-21,14000,14050,13600,13900,324570,ATG,-0.010676156583629859,15925.670512396648,13874.329487603352
2016-10-24,13700,13700,13400,13700,186430,ATG,-0.014388489208633115,15964.956139507132,13685.043860492868
2016-10-25,13600,13750,13500,13700,181530,ATG,0.0,15947.311061822928,13532.688938177072
2016-10-26,13700,13900,13600,13750,169180,ATG,0.0036496350364962904,15880.29273495163,13424.70726504837
2016-10-27,13700,14000,13650,13800,162980,ATG,0.0036363636363636598,15821.073479935947,13333.926520064053
2016-10-28,13700,14100,13650,13650,158300,ATG,-0.010869565217391353,15736.033707409235,13243.966292590765
2016-10-31,13650,13650,13400,13400,349720,ATG,-0.01831501831501836,15703.807145037323,13106.192854962677
2016-11-01,13400,13400,13100,13350,277670,ATG,-0.003731343283582045,15634.95037714086,12990.04962285914
2016-11-02,13300,13300,13100,13100,163060,ATG,-0.01872659176029967,15600.350317279495,12834.649682720505
2016-11-03,13000,13200,13000,13200,148410,ATG,0.007633587786259444,15490.91727089767,12744.08272910233
2016-11-04,13000,13200,13000,13200,160090,ATG,0.0,15340.179233160557,12689.820766839443
2016-11-07,13200,13300,13000,13300,219780,ATG,0.007575757575757569,15186.150268604024,12663.849731395976
2016-11-08,13200,13300,12950,13200,343520,ATG,-0.007518796992481258,15019.207630379111,12645.792369620889
2016-11-09,13200,13200,13000,13050,160360,ATG,-0.011363636363636354,14778.802638068439,12671.197361931561
2016-11-10,13050,13300,13050,13100,214260,ATG,0.003831417624521105,14539.615303301347,12720.384696698653
2016-11-11,13000,13200,13000,13100,359800,ATG,0.0,14325.622740960578,12769.377259039422
2016-11-14,13100,13500,13100,13300,305380,ATG,0.01526717557251911,14170.935700711572,12814.064299288428
2016-11-15,13200,13400,13000,13200,250120,ATG,-0.007518796992481258,14120.278243457042,12794.721756542958
2016-11-16,13100,13200,13000,13200,258590,ATG,0.0,14014.0604707758,12810.9395292242
2016-11-17,13200,13200,12800,12850,174360,ATG,-0.02651515151515149,13926.4991289192,12778.5008710808
2016-11-18,12900,13000,12800,13000,386610,ATG,0.011673151750972721,13842.546726931398,12772.453273068602
2016-11-21,13000,13300,12900,13300,479720,ATG,0.023076923076922995,13791.360099630841,12783.639900369159
2016-11-22,13200,13500,13100,13400,429410,ATG,0.007518796992481258,13743.111304581607,12801.888695418393
2016-11-23,13300,13600,13100,13100,356550,ATG,-0.02238805970149249,13661.426150114112,12818.573849885888
2016-11-24,13100,13200,12900,13200,237650,ATG,0.007633587786259444,13544.065861769803,12875.934138230197
2016-11-25,13200,13300,13100,13300,244520,ATG,0.007575757575757569,13463.193553672787,12921.806446327213
2016-11-28,13300,13300,12900,13100,152460,ATG,-0.015037593984962405,13433.380831638482,12921.619168361518
2016-11-29,13100,13300,12700,13100,316130,ATG,0.0,13410.153013442628,12919.846986557372
2016-11-30,13100,13200,12950,13100,255500,ATG,0.0,13410.153013442628,12919.846986557372
2016-12-01,13100,13200,12900,13000,361320,ATG,-0.007633587786259555,13409.754784057142,12900.245215942858
2016-12-02,13000,13100,12950,13100,275900,ATG,0.007692307692307665,13404.950975679641,12895.049024320359
2016-12-05,13100,13100,12700,12800,231600,ATG,-0.022900763358778664,13412.228132326904,12837.771867673096
2016-12-06,12800,13200,12700,12750,194410,ATG,-0.00390625,13430.333799355712,12774.666200644288
2016-12-07,12700,13300,12600,13300,242220,ATG,0.04313725490196085,13452.786915081093,12777.213084918907
2016-12-08,13200,13400,13000,13000,184200,ATG,-0.022556390977443663,13451.46742157928,12768.53257842072
2016-12-09,13000,13100,12800,12950,174310,ATG,-0.0038461538461538325,13451.032638356872,12753.967361643128
2016-12-12,12950,13100,12600,12850,191400,ATG,-0.007722007722007707,13432.70384177097,12727.29615822903
2016-12-13,12800,12850,12700,12750,195000,ATG,-0.0077821011673151474,13433.365667493057,12681.634332506943
2016-12-14,12750,12750,11900,12450,238510,ATG,-0.02352941176470591,13473.210767744988,12566.789232255012
2016-12-15,12450,12500,11600,11600,115440,ATG,-0.06827309236947787,13723.838697965855,12191.161302034145
2016-12-16,10800,10800,10800,10800,1700,ATG,-0.06896551724137934,14059.719039612892,11635.280960387108
2016-12-19,10050,10050,10050,10050,3950,ATG,-0.06944444444444442,14384.441084592227,10985.558915407773
2016-12-20,9350,9350,9350,9350,10,ATG,-0.06965174129353235,14683.92567442101,10281.07432557899
2016-12-21,8700,9300,8700,8700,13240,ATG,-0.06951871657754005,14989.746780179601,9535.253219820399
2016-12-22,8100,8100,8100,8100,110,ATG,-0.06896551724137934,15242.81683147107,8772.18316852893
2016-12-23,7540,7540,7540,7540,910,ATG,-0.06913580246913575,15433.406164673524,8005.593835326476
2016-12-26,7020,7020,7020,7020,10,ATG,-0.06896551724137934,15593.937387349486,7237.062612650514
2016-12-27,6530,6530,6530,6530,10,ATG,-0.06980056980056981,15695.015190947182,6478.984809052818
2016-12-28,6080,6080,6080,6080,1050,ATG,-0.06891271056661563,15730.454524770448,5741.545475229553
2016-12-29,5660,5660,5660,5660,10550,ATG,-0.06907894736842102,15710.707217734795,5027.2927822652055
2016-12-30,5270,5270,5270,5270,1760,ATG,-0.06890459363957602,15601.469683417577,4353.530316582423
2017-01-03,4910,4910,4910,4910,20,ATG,-0.06831119544592035,15460.850287307427,3705.1497126925733
2017-01-04,4570,4570,4570,4570,50,ATG,-0.06924643584521384,15248.541628798012,3099.4583712019876
2017-01-05,4260,4260,4260,4260,520,ATG,-0.06783369803063455,14846.34029100278,2597.659708997221
2017-01-06,3970,3970,3970,3970,120,ATG,-0.068075117370892,14398.156893136234,2142.8431068637656
2017-01-09,3700,3700,3700,3700,330,ATG,-0.06801007556675065,13848.7701495753,1767.2298504246992
2017-01-10,3450,3450,3450,3450,20,ATG,-0.06756756756756754,13196.445527612253,1479.5544723877474
2017-01-11,3210,3210,3210,3210,190,ATG,-0.06956521739130439,12425.29654134285,1296.70345865715
