Time,Open,High,Low,Close,Volume,Ticker,Change,upper_band,lower_band
2023-12-08,14560,14560,11940,13110,5546200,BCR,0.0,0.0,0.0
2023-12-11,13590,14850,11650,12330,6048600,BCR,-0.059496567505720854,0.0,0.0
2023-12-12,12330,12820,11070,11260,2341300,BCR,-0.08678021086780208,0.0,0.0
2023-12-13,11170,11170,10100,10190,2671900,BCR,-0.0950266429840142,0.0,0.0
2023-12-14,10290,10290,9130,9320,2059200,BCR,-0.08537782139352301,0.0,0.0
2023-12-15,9420,9420,8640,8740,1140200,BCR,-0.0622317596566524,0.0,0.0
2023-12-18,8740,8740,7670,7770,1174900,BCR,-0.11098398169336388,0.0,0.0
2023-12-19,7570,9130,7570,8830,839800,BCR,0.13642213642213652,0.0,0.0
2023-12-20,8540,8930,8450,8740,549000,BCR,-0.010192525481313663,0.0,0.0
2023-12-21,8930,8930,8450,8540,225500,BCR,-0.022883295194508046,0.0,0.0
2023-12-22,8640,8830,8450,8450,593800,BCR,-0.010538641686182681,0.0,0.0
2023-12-25,8640,8930,8350,8830,1022500,BCR,0.04497041420118353,0.0,0.0
2023-12-26,8640,9030,8640,9030,952700,BCR,0.022650056625141524,0.0,0.0
2023-12-27,8930,9320,8930,9030,1224700,BCR,0.0,0.0,0.0
2023-12-28,8930,9220,8830,9030,838600,BCR,0.0,0.0,0.0
2023-12-29,8830,10190,8830,9900,3654000,BCR,0.09634551495016619,0.0,0.0
2024-01-02,9710,9900,8640,8740,3342900,BCR,-0.11717171717171715,0.0,0.0
2024-01-03,8740,8740,7860,8160,5294900,BCR,-0.06636155606407323,0.0,0.0
2024-01-04,8160,8540,8060,8350,1595200,BCR,0.023284313725490113,0.0,0.0
2024-01-05,8160,8250,7770,7860,4846800,BCR,-0.05868263473053892,0.0,0.0
2024-01-08,7960,8060,7770,7860,2107600,BCR,0.0,11261.437146159791,6834.562853840209
2024-01-09,7860,7960,7670,7860,2928400,BCR,0.0,10506.004980664642,7142.995019335357
2024-01-10,7860,8060,7770,7960,1863200,BCR,0.012722646310432628,9956.303377540327,7362.696622459673
2024-01-11,7960,7960,7770,7860,1712800,BCR,-0.012562814070351758,9677.356205078459,7408.6437949215415
2024-01-12,7860,8450,7670,7860,2679200,BCR,0.0,9582.65448365609,7357.345516343909
2024-01-15,7770,7860,7480,7570,1497200,BCR,-0.03689567430025442,9582.709204198807,7240.290795801194
2024-01-16,7570,7570,7180,7280,1866600,BCR,-0.03830911492734479,9629.209322135364,7144.790677864636
2024-01-17,7380,7480,6890,6890,2081500,BCR,-0.0535714285714286,9673.618444514239,6906.381555485761
2024-01-18,7090,7090,6700,6800,2526700,BCR,-0.013062409288824406,9703.06092592319,6682.93907407681
2024-01-19,6800,6890,6700,6700,899400,BCR,-0.014705882352941124,9734.449111542812,6467.550888457188
2024-01-22,6800,7090,6700,6800,2137700,BCR,0.014925373134328401,9737.53781226592,6299.46218773408
2024-01-23,6800,6800,6410,6410,2023500,BCR,-0.057352941176470607,9709.20499806122,6085.795001938781
2024-01-24,6500,6500,6210,6310,3719000,BCR,-0.015600624024960985,9620.481172578142,5902.518827421858
